where,word,mean,pinYin,pinYinSearch,Pronunciation
嘉定·真如(南),芭(芭),[空],puo1(ɓuo⁵³),puo1,暂无
嘉定·真如(南),芭(芭),[空],pa1(ɓa⁵³),pa1,暂无
嘉定·真如(南),把(把),[空],puo3(ɓuo⁴⁴),puo3,暂无
嘉定·真如(南),霸(霸),[空],puo5(ɓuo³⁵),puo5,暂无
嘉定·真如(南),怕(怕),[空],phuo5(pʰuo³⁵),phuo5,暂无
嘉定·真如(南),爬(爬),[空],buo2(buo²²),buo2,暂无
嘉定·真如(南),杷(杷),[空],buo2(buo²²),buo2,暂无
嘉定·真如(南),妈(媽),[空],ma1(ma⁵³),ma1,暂无
嘉定·真如(南),麻(麻),[空],muo2(muo²²),muo2,暂无
嘉定·真如(南),马(馬),[空],muo6(muo¹³),muo6,暂无
嘉定·真如(南),码(碼),[空],muo6(muo¹³),muo6,暂无
嘉定·真如(南),骂(罵),[空],muo6(muo¹³),muo6,暂无
嘉定·真如(南),拿(拿),[空],nau1(nɔ⁵³),nau1,暂无
嘉定·真如(南),拿(拿),[白]本字是“担”,nae1(nɛ⁵³),nae1,暂无
嘉定·真如(南),拿(拿),[文]加~大。,na2(na²²),na2,暂无
嘉定·真如(南),茶(茶),[空],zio2(zio²²),zio2,暂无
嘉定·真如(南),渣(渣),[空],tsio1(tsio⁵³),tsio1,暂无
嘉定·真如(南),诈(詐),[白]敲~,tsio5(tsio³⁵),tsio5,暂无
嘉定·真如(南),诈(詐),[文]~骗。,tsa5(tsa³⁵),tsa5,暂无
嘉定·真如(南),炸(炸),[文],tsa5(tsa³⁵),tsa5,暂无
嘉定·真如(南),炸(炸),[白]爆~。,tsio5(tsio³⁵),tsio5,暂无
嘉定·真如(南),叉(叉),[白]鱼~,tshio1(tsʰio⁵³),tshio1,暂无
嘉定·真如(南),叉(叉),[文]~子。,tsha1(tsʰa⁵³),tsha1,暂无
嘉定·真如(南),差(差),~勿多,tshio1(tsʰio⁵³),tshio1,暂无
嘉定·真如(南),差(差),出~,tsha1(tsʰa⁵³),tsha1,暂无
嘉定·真如(南),岔(岔),[空],tshio5(tsʰio³⁵),tshio5,暂无
嘉定·真如(南),查(查),[空],zio2(zio²²),zio2,暂无
嘉定·真如(南),沙(沙),[空],sio1(sio⁵³),sio1,暂无
嘉定·真如(南),纱(紗),[空],sio1(sio⁵³),sio1,暂无
嘉定·真如(南),洒(灑),[空],sa3(sa⁴⁴),sa3,暂无
嘉定·真如(南),酾(釃),倒水,sa1(sa⁵³),sa1,暂无
嘉定·真如(南),加(加),[空],ka1(ka⁵³),ka1,暂无
嘉定·真如(南),嘉(嘉),[白],ka1(ka⁵³),ka1,暂无
嘉定·真如(南),嘉(嘉),[文],cia1(tɕia⁵³),cia1,暂无
嘉定·真如(南),家(家),[空],ka1(ka⁵³),ka1,暂无
嘉定·真如(南),家(家),[文]国~,cia1(tɕia⁵³),cia1,暂无
嘉定·真如(南),家(傢),[空],ka1(ka⁵³),ka1,暂无
嘉定·真如(南),家(傢),[空],cia1(tɕia⁵³),cia1,暂无
嘉定·真如(南),假(假),与“真”相对,ka3(ka⁴⁴),ka3,暂无
嘉定·真如(南),假(假),~使,cia3(tɕia⁴⁴),cia3,暂无
嘉定·真如(南),假(假),放~,ka5(ka³⁵),ka5,暂无
嘉定·真如(南),贾(賈),[空],cia3(tɕia⁴⁴),cia3,暂无
嘉定·真如(南),稼(稼),[空],cia5(tɕia³⁵),cia5,暂无
嘉定·真如(南),嫁(嫁),[空],ka5(ka³⁵),ka5,暂无
嘉定·真如(南),架(架),[空],ka5(ka³⁵),ka5,暂无
嘉定·真如(南),驾(駕),[空],cia5(tɕia³⁵),cia5,暂无
嘉定·真如(南),价(價),[空],ka5(ka³⁵),ka5,暂无
嘉定·真如(南),牙(牙),[空],nga2(ŋa²²),nga2,暂无
嘉定·真如(南),芽(芽),[空],nga2(ŋa²²),nga2,暂无
嘉定·真如(南),衙(衙),[空],nga2(ŋa²²),nga2,暂无
嘉定·真如(南),雅(雅),[空],ia3(Øia⁴⁴),ia3,暂无
嘉定·真如(南),霞(霞),[空],ia1(Øia⁵³),ia1,暂无
嘉定·真如(南),下(下),[空],ghau6(ɦɔ¹³),ghau6,暂无
嘉定·真如(南),夏(夏),[空],ghau6(ɦɔ¹³),ghau6,暂无
嘉定·真如(南),鸦(鴉),[空],ia1(Øia⁵³),ia1,暂无
嘉定·真如(南),丫(丫),[空],au1(Øɔ⁵³),au1,暂无
嘉定·真如(南),哑(啞),[空],au3(Øɔ⁴⁴),au3,暂无
嘉定·真如(南),亚(亞),[文],ia5(Øia³⁵),ia5,暂无
嘉定·真如(南),姐(姐),[空],tsia3(tsia⁴⁴),tsia3,暂无
嘉定·真如(南),借(借),[空],tsia5(tsia³⁵),tsia5,暂无
嘉定·真如(南),且(且),[空],tshi3(tsʰi⁴⁴),tshi3,暂无
嘉定·真如(南),写(寫),[空],sia3(sia⁴⁴),sia3,暂无
嘉定·真如(南),泻(瀉),[空],sia5(sia³⁵),sia5,暂无
嘉定·真如(南),卸(卸),[空],sia5(sia³⁵),sia5,暂无
嘉定·真如(南),邪(邪),[空],zia2(zia²²),zia2,暂无
嘉定·真如(南),斜(斜),[空],zia2(zia²²),zia2,暂无
嘉定·真如(南),谢(謝),[空],zia6(zia¹³),zia6,暂无
嘉定·真如(南),爹(爹),[空],tia1(ɗia⁵³),tia1,暂无
嘉定·真如(南),奢(奢),[空],sio1(sio⁵³),sio1,暂无
嘉定·真如(南),奢(奢),~虎，~遮,shia1(ɕia⁵³),shia1,暂无
嘉定·真如(南),遮(遮),[空],tsio1(tsio⁵³),tsio1,暂无
嘉定·真如(南),遮(遮),奢~,tsau1(tsɔ⁵³),tsau1,暂无
嘉定·真如(南),者(者),[空],tse3(tse⁴⁴),tse3,暂无
嘉定·真如(南),蔗(蔗),[空],tsio5(tsio³⁵),tsio5,暂无
嘉定·真如(南),车(車),[空],tshio1(tsʰio⁵³),tshio1,暂无
嘉定·真如(南),扯(扯),[空],tsha3(tsʰa⁴⁴),tsha3,暂无
嘉定·真如(南),蛇(蛇),[空],zio2(zio²²),zio2,暂无
嘉定·真如(南),射(射),[空],zio6(zio¹³),zio6,暂无
嘉定·真如(南),赊(賒),[空],sio1(sio⁵³),sio1,暂无
嘉定·真如(南),舍(舍),宿舍,soe5(sø³⁵),soe5,暂无
嘉定·真如(南),舍(捨),~勿得,sio3(sio⁴⁴),sio3,暂无
嘉定·真如(南),厍(厙),[空],sio5(sio³⁵),sio5,暂无
嘉定·真如(南),赦(赦),[空],sio5(sio³⁵),sio5,暂无
嘉定·真如(南),社(社),[空],zio6(zio¹³),zio6,暂无
嘉定·真如(南),社(社),公~；~保,zoe6(zø¹³),zoe6,暂无
嘉定·真如(南),惹(惹),[空],za6(za¹³),za6,暂无
嘉定·真如(南),爷(爺),[空],ya2(ɦia²²),ya2,暂无
嘉定·真如(南),野(野),[空],ya6(ɦia¹³),ya6,暂无
