where,word,mean,pinYin,pinYinSearch,Pronunciation
上海·南市(老派),庚(庚),[空],kan1(kã⁵³),kan1,暂无
上海·南市(老派),羹(羹),[空],kan1(kã⁵³),kan1,暂无
上海·南市(老派),耕(耕),[空],kan1(kã⁵³),kan1,暂无
上海·南市(老派),哽(哽),[空],kan3(kã⁴⁴),kan3,暂无
上海·南市(老派),骾(骾),[空],kan3(kã⁴⁴),kan3,暂无
上海·南市(老派),埂(埂),[空],kan3(kã⁴⁴),kan3,暂无
上海·南市(老派),梗(梗),[空],kan3(kã⁴⁴),kan3,暂无
上海·南市(老派),耿(耿),[空],kan3(kã⁴⁴),kan3,暂无
上海·南市(老派),坑(坑),[空],khan1(kʰã⁵³),khan1,暂无
上海·南市(老派),硬(硬),[空],ngan6(ŋã¹³),ngan6,暂无
上海·南市(老派),夯(夯),[空],han1(hã⁵³),han1,暂无
上海·南市(老派),亨(亨),[空],han1(hã⁵³),han1,暂无
上海·南市(老派),行(行),流行,ghan6(ɦã¹³),ghan6,暂无
上海·南市(老派),桁(桁),[空],ghan6(ɦã¹³),ghan6,暂无
上海·南市(老派),杏(杏),[空],ghan6(ɦã¹³),ghan6,暂无
上海·南市(老派),鹦(鸚),[空],an1(ã⁵³),an1,暂无
上海·南市(老派),樱(櫻),[空],an1(ã⁵³),an1,暂无
上海·南市(老派),良(良),[空],lian6(liã¹³),lian6,暂无
上海·南市(老派),凉(涼),[空],lian6(liã¹³),lian6,暂无
上海·南市(老派),量(量),测~,lian6(liã¹³),lian6,暂无
上海·南市(老派),粮(糧),[空],lian6(liã¹³),lian6,暂无
上海·南市(老派),梁(梁),[空],lian6(liã¹³),lian6,暂无
上海·南市(老派),粱(粱),[空],lian6(liã¹³),lian6,暂无
上海·南市(老派),两(兩),[空],lian6(liã¹³),lian6,暂无
上海·南市(老派),亮(亮),[空],lian6(liã¹³),lian6,暂无
上海·南市(老派),量(量),数~,lian6(liã¹³),lian6,暂无
上海·南市(老派),谅(諒),[空],lian6(liã¹³),lian6,暂无
上海·南市(老派),辆(輛),[空],lian6(liã¹³),lian6,暂无
上海·南市(老派),将(將),~来,tsian1(ʦiã⁵³),tsian1,暂无
上海·南市(老派),浆(漿),[空],tsian1(ʦiã⁵³),tsian1,暂无
上海·南市(老派),蒋(蔣),[空],tsian3(ʦiã⁴⁴),tsian3,暂无
上海·南市(老派),奖(獎),[空],tsian3(ʦiã⁴⁴),tsian3,暂无
上海·南市(老派),桨(槳),[空],tsian3(ʦiã⁴⁴),tsian3,暂无
上海·南市(老派),酱(醬),[空],tsian5(ʦiã³⁵),tsian5,暂无
上海·南市(老派),将(將),大~,tsian5(ʦiã³⁵),tsian5,暂无
上海·南市(老派),绛(絳),[空],tsian5(ʦiã³⁵),tsian5,暂无
上海·南市(老派),枪(槍),[空],tshian1(ʦʰiã⁵³),tshian1,暂无
上海·南市(老派),抢(搶),[空],tshian3(ʦʰiã⁴⁴),tshian3,暂无
上海·南市(老派),呛(嗆),[空],tshian5(ʦʰiã³⁵),tshian5,暂无
上海·南市(老派),𪉨(𪉨),[空],tshian5(ʦʰiã³⁵),tshian5,暂无
上海·南市(老派),相(相),~互,sian1(siã⁵³),sian1,暂无
上海·南市(老派),箱(箱),[空],sian1(siã⁵³),sian1,暂无
上海·南市(老派),厢(廂),[空],sian1(siã⁵³),sian1,暂无
上海·南市(老派),湘(湘),[空],sian1(siã⁵³),sian1,暂无
上海·南市(老派),襄(襄),[空],sian1(siã⁵³),sian1,暂无
上海·南市(老派),镶(鑲),[空],sian1(siã⁵³),sian1,暂无
上海·南市(老派),想(想),[空],sian3(siã⁴⁴),sian3,暂无
上海·南市(老派),鲞(鯗),[空],sian5(siã³⁵),sian5,暂无
上海·南市(老派),相(相),~貌,sian5(siã³⁵),sian5,暂无
上海·南市(老派),墙(牆),[空],zian6(ziã¹³),zian6,暂无
上海·南市(老派),详(詳),[空],zian6(ziã¹³),zian6,暂无
上海·南市(老派),祥(祥),[空],zian6(ziã¹³),zian6,暂无
上海·南市(老派),翔(翔),[空],zian6(ziã¹³),zian6,暂无
上海·南市(老派),象(象),[空],zian6(ziã¹³),zian6,暂无
上海·南市(老派),像(像),[空],zian6(ziã¹³),zian6,暂无
上海·南市(老派),橡(橡),[空],zian6(ziã¹³),zian6,暂无
上海·南市(老派),蟓(蟓),[空],zian6(ziã¹³),zian6,暂无
上海·南市(老派),匠(匠),[空],zian6(ziã¹³),zian6,暂无
上海·南市(老派),疆(疆),[空],cian1(ʨiã⁵³),cian1,暂无
上海·南市(老派),僵(僵),[空],cian1(ʨiã⁵³),cian1,暂无
上海·南市(老派),薑(薑),[空],cian1(ʨiã⁵³),cian1,暂无
