vocabulary	originalEntry	explanation	example	pinYin	location	place	source	toggle	whichCounty	whichTown	note	updated_at
月半(月半)	月半	月中(月中)	[暂无]	[暂无]	华娄小片	青浦·赵巷	赵巷镇志	TRUE	qingpu	qingpu_zhaoxiang	自旧档汇入	2026-09-16T16:01:28+08:00
月尽(月盡)	月盡	月底(月底)	[暂无]	[暂无]	华娄小片	青浦·赵巷	赵巷镇志	TRUE	qingpu	qingpu_zhaoxiang	自旧档汇入	2026-09-16T16:01:28+08:00
月头(月頭)	月頭	月初(月初)	[暂无]	[暂无]	华娄小片	青浦·赵巷	赵巷镇志	TRUE	qingpu	qingpu_zhaoxiang	自旧档汇入	2026-09-16T16:01:28+08:00
蹔𧉆(蹔𧉆)	棧即	蟋蟀(蟋蟀)	[暂无]	[暂无]	华娄小片	青浦·赵巷	赵巷镇志	TRUE	qingpu	qingpu_zhaoxiang	自旧档汇入	2026-09-16T16:01:28+08:00
贼忒希希(賊忒希希)	賊忒嘻嘻	举止轻浮(舉止輕浮)	[暂无]	[暂无]	华娄小片	青浦·赵巷	赵巷镇志	TRUE	qingpu	qingpu_zhaoxiang	自旧档汇入	2026-09-16T16:01:28+08:00
着港(着港)	著杠	到手(到手)	[暂无]	[暂无]	华娄小片	青浦·赵巷	赵巷镇志	TRUE	qingpu	qingpu_zhaoxiang	自旧档汇入	2026-09-16T16:01:28+08:00
着力(着力)	著力	办事卖力(辦事賣力)	[暂无]	[暂无]	华娄小片	青浦·赵巷	赵巷镇志	TRUE	qingpu	qingpu_zhaoxiang	自旧档汇入	2026-09-16T16:01:28+08:00
着末脚(着末腳)	著末腳	最后(最後)	[暂无]	[暂无]	华娄小片	青浦·赵巷	赵巷镇志	TRUE	qingpu	qingpu_zhaoxiang	自旧档汇入	2026-09-16T16:01:28+08:00
着实(着實)	著實	平稳、确实(平穩、確實)	[暂无]	[暂无]	华娄小片	青浦·赵巷	赵巷镇志	TRUE	qingpu	qingpu_zhaoxiang	自旧档汇入	2026-09-16T16:01:28+08:00
砧墩(砧墩)	砧墩	切菜用的木墩(切菜用的木墩)	[暂无]	[暂无]	华娄小片	青浦·赵巷	赵巷镇志	TRUE	qingpu	qingpu_zhaoxiang	自旧档汇入	2026-09-16T16:01:28+08:00
猪狗臭(豬狗臭)	豬狗臭	[病痛医疗]狐臭([病痛 醫療]狐臭)	[暂无]	[暂无]	华娄小片	青浦·赵巷	赵巷镇志	TRUE	qingpu	qingpu_zhaoxiang	自旧档汇入	2026-09-16T16:01:28+08:00
装榫头(裝榫頭)	裝榫頭	制造借口(製造藉口)	[暂无]	[暂无]	华娄小片	青浦·赵巷	赵巷镇志	TRUE	qingpu	qingpu_zhaoxiang	自旧档汇入	2026-09-16T16:01:28+08:00
壮(壯)	壯	指体胖(指體胖)	[暂无]	[暂无]	华娄小片	青浦·赵巷	赵巷镇志	TRUE	qingpu	qingpu_zhaoxiang	自旧档汇入	2026-09-16T16:01:28+08:00
昨日(昨日)	昨日	昨天(昨天)	[暂无]	[暂无]	华娄小片	青浦·赵巷	赵巷镇志	TRUE	qingpu	qingpu_zhaoxiang	自旧档汇入	2026-09-16T16:01:28+08:00
作梗(作梗)	作梗	从中阻挠(從中阻撓)	[暂无]	[暂无]	华娄小片	青浦·赵巷	赵巷镇志	TRUE	qingpu	qingpu_zhaoxiang	自旧档汇入	2026-09-16T16:01:28+08:00
作料(作料)	作料	调味品(調味品)	[暂无]	[暂无]	华娄小片	青浦·赵巷	赵巷镇志	TRUE	qingpu	qingpu_zhaoxiang	自旧档汇入	2026-09-16T16:01:28+08:00
做手脚(做手腳)	做手腳	舞弊(舞弊)	[暂无]	[暂无]	华娄小片	青浦·赵巷	赵巷镇志	TRUE	qingpu	qingpu_zhaoxiang	自旧档汇入	2026-09-16T16:01:28+08:00
㑚(㑚)	奶	你们(你們)	[暂无]	[暂无]	华娄小片	青浦·赵巷	赵巷镇志	TRUE	qingpu	qingpu_zhaoxiang	自旧档汇入	2026-09-16T16:01:28+08:00
𠼢(𠼢)	強	价格便宜(價格便宜)	[暂无]	[暂无]	华娄小片	青浦·赵巷	赵巷镇志	TRUE	qingpu	qingpu_zhaoxiang	自旧档汇入	2026-09-16T16:01:28+08:00
㜺(㜺)	嶄	美好(美好)	[暂无]	[暂无]	华娄小片	青浦·赵巷	赵巷镇志	TRUE	qingpu	qingpu_zhaoxiang	自旧档汇入	2026-09-16T16:01:28+08:00
𤞚地光(𤞚地光)	消地光	"耍无赖, (耍無賴,)"	[暂无]	[暂无]	华娄小片	青浦·赵巷	赵巷镇志	TRUE	qingpu	qingpu_zhaoxiang	自旧档汇入	2026-09-16T16:01:28+08:00
䟿(䟿)	碌	坐或卧时起身(坐或臥時起身)	[暂无]	[暂无]	华娄小片	青浦·赵巷	赵巷镇志	TRUE	qingpu	qingpu_zhaoxiang	自旧档汇入	2026-09-16T16:01:28+08:00
阿爸、爸爸、爹爹(阿爸、爸爸、爹爹)	阿爸、爸爸、爹爹	父亲(父親)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
阿末头(阿末頭)	阿末頭	兄弟中最小的一个(兄弟中最小的一個)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
阿木林(阿木林)	阿木林、阿土生	不近世故、呆头呆脑(不近世故、呆頭呆腦)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
阿娘、阿奶(阿娘、阿奶)	阿娘、阿奶	祖母(祖母)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
阿土生(阿土生)	阿木林、阿土生	不近世故、呆头呆脑(不近世故、呆頭呆腦)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
爊料(爊料)	作料(奧料)	调味品(調味品)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
懊憦(懊憦)	懊佬	后悔(後悔)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
八哥(八哥)	八哥	鹦鹉(鸚鵡)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
八姆淘里(八姆淘裏)	伯姆淘裏	妯娌之间(妯娌之間)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
巴结(巴結)	巴結	勤劳朴实或指奉承讨好(勤勞樸實或指奉承討好)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
巴结头(巴結頭)	巴結頭	做事勤劳的人(做事勤勞的人)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
百脚(百腳)	百腳	蜈蚣(蜈蚣)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
百晓(百曉)	百曉	消息灵通而知(消息靈通而知)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
百叶(百葉)	百葉	豆腐皮(豆腐皮)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
板板六十四(板板六十四)	板板六十四	按规矩办事(按規矩辦事)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
半夜三更(半夜三更)	半夜三更	深夜(深夜)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
孛相(孛相)	白相	玩耍或戏弄(玩耍或戲弄)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
臂撑子(臂撐子)	臂撐肢	手臂(手臂)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
蹩脚货(蹩腳貨)	蹩腳貨	"原指品质差的货物,这里假借为无能耐的人。(原指品質差的貨物,這裏假借爲無能耐的人。)"	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
冰胶(冰膠)	冰膠	冰冻(冰凍)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
拨(撥)	撥	给、送(給、送)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
伯伯(伯伯)	伯伯	伯父(伯父)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
草蛉子(草蛉子)	草蛉子	金铃子(金鈴子)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
拆尿(拆尿)	拆尿	小便(小便)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
柴虾(柴蝦)	柴蝦	河虾(河蝦)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
铲刀(鏟刀)	鏟刀	炒菜用具(炒菜用具)	[暂无]	tshae tau	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
潮头囝(潮頭囝)	兆頭囡	十四、十五岁男孩(十四、十五歲男孩)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
痴天百拉(癡天百拉)	癡天百拉	疯疯癫癫(瘋瘋癲癲)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
春场里(春場裏)	春三浪、春場裏	春天(春天)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
春三浪(春三浪)	春三浪、春場裏	春天(春天)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
聪明面孔笨肚肠(聰明面孔笨肚腸)	聰明面孔笨肚腸	[释义暂无]([釋義暫無])	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
打拳蛆(打拳蛆)	打拳蛆	蚊幼虫(蚊幼蟲)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
大髈(大髈)	大膀	大腿(大腿)	[暂无]	du phaon	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
大大(大大)	大大	祖父(祖父)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
大亨、大好佬(大亨、大好佬)	大亨、大好佬	"大人物，也指有一定活动能量的人,有时含贬义。(大人物，也指有一定活動能量的人,有時含貶義。)"	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
大姨、小姨(大姨、小姨)	大姨、小姨	母之姐或妹(母之姐或妹)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
汏浴(汏浴)	汏浴	洗澡(洗澡)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
得失鬼(得失鬼)	得失鬼	做事患得患失、不爽气(做事患得患失、不爽氣)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
调枪花(調槍花)	調槍花	转移目标、欺骗人狠客能干、利害的人(轉移目標、欺騙人狠客能幹、利害的人)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
豆腐皮包(豆腐皮包)	豆腐皮包	豆制品皮子可包肉卷(豆製品皮子可包肉卷)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
笃、厾(篤、厾)	篤、丟	扔(扔)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
蹲坑(蹲坑)	蹲坑	大便(大便)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
炖(燉)	燉	蒸(蒸)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
发火、光火(發火、光火)	發火、光火	生气样子(生氣樣子)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
发冷头(發冷頭)	發冷頭	寒潮到(寒潮到)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
饭䊓(飯䊓)	飯豉	锅巴(鍋巴)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
夫夫(夫夫)	夫夫	指父、母之姐夫或妹夫(指父、母之姐夫或妹夫)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
伏日旺(伏日旺)	孵熱旺	晒太阳(曬太陽)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
附头(附頭)	和頭	菜肴的辅料菜(菜肴的輔料菜)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
杠嘴唇皮(杠嘴唇皮)	杠嘴唇皮	无原则争论(無原則爭論)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
戆大、呆(戇大、呆)	戇大、呆	头脑迟钝(頭腦遲鈍)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
公、婆(公、婆)	公、婆	指丈夫的父母，今习惯随其夫叫爸爸、爹爹、阿爸，姆妈、妈妈(指丈夫的父母，今習慣隨其夫叫爸爸、爹爹、阿爸，姆媽、媽媽)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
供碗(供碗)	公碗	粗瓷中号碗(粗瓷中號碗)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
狗眼看人低(狗眼看人低)	狗眼看人低	[释义暂无]([釋義暫無])	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
呱炭(呱炭)	呱炭	欢喜多话心直口快之人(歡喜多話心直口快之人)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
挂羊头，卖狗肉(掛羊頭，賣狗肉)	掛羊頭，賣狗肉	[释义暂无]([釋義暫無])	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
乖人头(乖人頭)	乖人頭	性格乖巧、怕招冤惹怪、不肯先出面讲话办事。(性格乖巧、怕招冤惹怪、不肯先出面講話辦事。)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
棺材(棺材)	棺材	这里指为骂人语，也是作为人与人之间打趣、亲热的称呼。可以骂出棺材、腊棺材、寿棺材、冷棺材、扛棺材、笨棺材。(這裏指爲罵人語，也是作爲人與人之間打趣、親熱的稱呼。可以罵出棺材、臘棺材、壽棺材、冷棺材、扛棺材、笨棺材。)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
滚(滾)	禿(滾)	水煮沸(水煮沸)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
寒场里(寒場裏)	寒場裏	冬天(冬天)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
好户头(好戶頭)	好戶頭	和气又老实的人(和氣又老實的人)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
横(橫)	橫	举止粗野(舉止粗野)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
横爬(橫爬)	橫爬	河蟹(河蟹)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
猴子家(猴子家)	猴子家	男小孩(男小孩)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
后脑门(後腦門)	後腦門	后枕骨(後枕骨)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
后日、大后日(後日、大後日)	後日、大後日	后天、大后天(日读作“热”或“义”音) (後天、大後天(日讀作“熱”或“義”音))	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
鲎(鱟)	鱟	虹(虹)	[暂无]	heu⁵	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
滑头(滑頭)	滑頭	油滑而不正派的人(油滑而不正派的人)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
矆睒(矆睒)	霍險	闪电(閃電)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
机子(機子)	機子	小方凳(小方凳)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
夹牢罩(夾牢罩)	夾牢罩	腋下(腋下)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
夹忙头里膀牵筋(夾忙頭裏膀牽筋)	夾忙頭裏膀牽筋	[释义暂无]([釋義暫無])	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
茄(茄)	茄	傲慢(傲慢)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
家什(家什)	家什、物事	泛指器具、用具(泛指器具、用具)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
假痴假呆(假癡假呆)	假癡假呆	假装糊涂(假裝糊塗)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
江北田鸡(江北田雞)	江北田雞	牛蛙(牛蛙)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
犟(犟)	犟	任性(任性)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
交头(交頭)	交頭	汤面上的菜肴(湯麵上的菜肴)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
脚板头(腳板頭)	腳板頭	脚背(腳背)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
脚膀(腳膀)	腳膀	腿(腿)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
脚节头(腳節頭)	腳節頭	脚趾(腳趾)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
脚锣、手锣(腳鑼、手鑼)	腳鑼、手鑼	冬天烘手、脚取暖用具(冬天烘手、腳取暖用具)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
脚馒头(腳饅頭)	腳饅頭	膝盖(膝蓋)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
叫哥哥(叫哥哥)	叫哥哥	蝈蝈儿(蟈蟈兒)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
节节高(節節高)	節節高	带枝叉的竹竿(帶枝叉的竹竿)	[暂无]	[暂无]	华娄小片	青浦·重固	重固镇志	TRUE	qingpu	qingpu_chonggu	自旧档汇入	2026-09-16T16:01:28+08:00
