vocabulary	originalEntry	explanation	example	pinYin	location	place	source	toggle	whichCounty	whichTown	note	updated_at
斫花(斫花)	捉花	摘棉花(摘棉花)	[暂无]	[暂无]	本沪小片	川沙·高桥	高桥镇志	true	chuansha	chuansha_gaoqiao	自旧档汇入	2026-09-16T16:01:28+08:00
斫麦(斫麥)	斫麥	割麦(割麥)	[暂无]	[暂无]	本沪小片	川沙·高桥	高桥镇志	true	chuansha	chuansha_gaoqiao	自旧档汇入	2026-09-16T16:01:28+08:00
自来火(自來火)	自來火	火柴(火柴)	[暂无]	[暂无]	本沪小片	川沙·高桥	高桥镇志	true	chuansha	chuansha_gaoqiao	自旧档汇入	2026-09-16T16:01:28+08:00
作裙(作裙)	作裙	束腰前的长裙(束腰前的長裙)	[暂无]	[暂无]	本沪小片	川沙·高桥	高桥镇志	true	chuansha	chuansha_gaoqiao	自旧档汇入	2026-09-16T16:01:28+08:00
做肚(做肚)	做肚	孕穗(孕穗)	[暂无]	[暂无]	本沪小片	川沙·高桥	高桥镇志	true	chuansha	chuansha_gaoqiao	自旧档汇入	2026-09-16T16:01:28+08:00
做风潮(做風潮)	做風潮	刮台风(刮颱風)	[暂无]	[暂无]	本沪小片	川沙·高桥	高桥镇志	true	chuansha	chuansha_gaoqiao	自旧档汇入	2026-09-16T16:01:28+08:00
㑚、实㑚(㑚、實㑚)	那、實那	你、你们(你、你們)	[暂无]	[暂无]	本沪小片	川沙·高桥	高桥镇志	true	chuansha	chuansha_gaoqiao	自旧档汇入	2026-09-16T16:01:28+08:00
㑚搭(㑚搭)	那搭	那儿(那兒)	[暂无]	[暂无]	本沪小片	川沙·高桥	高桥镇志	true	chuansha	chuansha_gaoqiao	自旧档汇入	2026-09-16T16:01:28+08:00
㑚壗头(㑚壗頭)	那海頭	你那儿(你那兒)	[暂无]	[暂无]	本沪小片	川沙·高桥	高桥镇志	true	chuansha	chuansha_gaoqiao	自旧档汇入	2026-09-16T16:01:28+08:00
䟿(䟿)	碌	起来(起來)	[暂无]	[暂无]	本沪小片	川沙·高桥	高桥镇志	true	chuansha	chuansha_gaoqiao	自旧档汇入	2026-09-16T16:01:28+08:00
阿伯(阿伯)	阿伯	夫之兄(夫之兄)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
阿飞(阿飛)	阿飛	有流氓习气的青年(有流氓習氣的青年)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
阿姐(阿姐)	阿姐	姐姐(姐姐)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
阿舅(阿舅)	阿舅	妻之兄或弟(妻之兄或弟)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
阿拉(阿拉)	阿拉	我(我)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
阿木林(阿木林)	阿木林、洋盤	不懂事或不识货的外行(不懂事或不識貨的外行)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
阿婶(阿嬸)	阿嬸	丈夫的弟媳(丈夫的弟媳)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
阿叔(阿叔)	阿叔	丈夫的弟弟(丈夫的弟弟)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
阿叔(阿叔)	阿叔	夫之弟(夫之弟)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
阿姨(阿姨)	阿姨	妻妹(妻妹)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
啊姨(啊姨)	啊姨	母妹(母妹)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
肮三(骯三)	肮三	不好的人和事(不好的人和事)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
八姆(八姆)	伯母	妯娌(妯娌)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
巴结(巴結)	巴結	勤劳，节约(勤勞，節約)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
爸爸、爹爹、阿爸、爷爷(爸爸、爹爹、阿爸、爺爺)	爸爸、爹爹、阿爸、爺爺	父亲(父親)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
白马肉(白馬肉)	白馬肉	豆腐(豆腐)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
薄刀(薄刀)	薄刀	切菜刀(切菜刀)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
孛相(孛相)	白相	玩(玩)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
伯伯(伯伯)	伯伯	伯父(伯父)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
拆空老寿星(拆空老壽星)	拆空老壽星	完蛋、无希望(完蛋、無希望)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
拆尿(拆尿)	撒(音插)水(音絲)	小便(小便)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
拆心拆胆(拆心拆膽)	拆心拆膽	绞尽脑汁(絞盡腦汁)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
吵孛相(吵孛相)	吵白相	开玩笑(開玩笑)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
辰光(辰光)	辰光	时间(時間)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
吃瘪(吃癟)	吃癟	败输之意(敗輸之意)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
吃搁头(吃擱頭)	吃擱頭	受批评(受批評)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
吃力(吃力)	奢惰、吃力	辛苦，劳累(辛苦，勞累)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
吃生活(吃生活)	吃生活	挨打(挨打)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
吃早晨(吃早晨)	吃早晨	吃早饭(吃早飯)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
触祭(觸祭)	觸祭	吃(责骂语气) (吃(责骂语气))	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
促掐(促掐)	促刻	刻薄、刁滑(刻薄、刁滑)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
搭浆(搭漿)	搭漿	马虎(馬虎)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
打官司草(打官司草)	打官司草	车前草(車前草)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
打棚(打棚)	打朋(bang)、尋開心	开玩笑(開玩笑)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
打中觉(打中覺)	打中覺	午睡(午睡)	[暂无]	tan tson kau	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
大大姆妈，老大大(大大姆媽，老大大)	大(音度)大姆媽，老大大	父姐大(音度) (父姐大(音度))	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
大姑(大姑)	大(音度)姑	夫之姐(夫之姐)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
大娘子，家仔婆(大娘子，家仔婆)	大娘子，家仔婆	妻子(妻子)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
汏脚(汏腳)	汰腳	洗脚(洗腳)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
汏冷水浴(汏冷水浴)	汰冷水浴	比喻游泳(比喻游泳)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
汏碗(汏碗)	汰碗	洗碗(洗碗)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
汏衣裳(汏衣裳)	汰衣裳	洗衣服(洗衣服)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
汏浴(汏浴)	汰浴	洗澡(洗澡)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
到行里去(到行裏去)	到行裏去	上镇(上鎮)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
地梨(地梨)	地梨	荸荠(荸薺)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
调枪花(調槍花)	掉槍花	转移目标欺骗人(轉移目標欺騙人)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
对勿住(對勿住)	對不住	对不起，抱歉(對不起，抱歉)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
蹲坑(蹲坑)	蹲坑	大小便(大小便)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
发禄(發祿)	發祿	发财，富裕(發財，富裕)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
犯条款(犯條款)	犯條款	犯错误(犯錯誤)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
饭瓜(飯瓜)	飯瓜	[植物]南瓜([植物]南瓜)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
浮脱里希(浮脫里希)	浮脫離喜	漫不经心(漫不經心)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
呒没(嘸沒)	嘸沒	没有(沒有)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
戆头戆脑(戇頭戇腦)	憨頭憨腦	笨拙，粗俗(笨拙，粗俗)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
格末(格末)	格末	那么(那么)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
格说话(格說話)	格說話	争吵相骂(爭吵相罵)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
姑娘(姑娘)	姑娘	夫之妹(夫之妹)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
光火(光火)	光火	发脾气(發脾氣)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
寒豆(寒豆)	寒豆	蚕豆(蠶豆)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
豪𢜶(豪𢜶)	毫稍	火速，赶快(火速，趕快)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
黑里墨脱(黑裏墨脫)	黑裏墨脫	很黑暗(很黑暗)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
横势横(橫勢橫)	橫豎橫	放纵任性，不计后果(放縱任性，不計後果)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
猴极(猴極)	猴極	发急(發急)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
猴子、伲子(猴子、伲子)	猴子、伲子	儿子(兒子)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
后生家(後生家)	後生家	青年(青年)	[暂无]	gheu san ka	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
虎头虎蹱(虎頭虎蹱)	虎頭虎沖	冒失(冒失)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
花生米(花生米)	花生米	花生仁(花生仁)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
缓缓恁(緩緩恁)	緩緩能	轻一点(轻一点)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
黄牛肩胛(黃牛肩胛)	黃牛肩胛	办事不负责任(辦事不負責任)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
豁边(豁邊)	豁(音fa)邊	说话做事越出规范(說話做事越出規範)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
豁边(豁邊)	豁邊	说话、做事超越范围(說話、做事超越範圍)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
活把戏(活把戲)	活把戲	出洋相，闹笑话(出洋相，鬧笑話)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
活里活络(活里活絡)	活裏活絡	模棱两可(模棱兩可)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
活龙活现(活龍活現)	活龍活現	所指事物或表情形态非常逼真(所指事物或表情形態非常逼真)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
寄爹(寄爹)	寄爹	父母亲姐妹的丈夫(父母親姐妹的丈夫)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
假痴假呆(假癡假呆)	假癡假呆	假装糊涂(假裝糊塗)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
尖头把细(尖頭把細)	尖頭把戲	行为不大方，喜贪便宜(行爲不大方，喜貪便宜)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
交关(交關)	交關	很多(很多)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
脚胯子(腳胯子)	腳胯子	小腿(小腿)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
脚馒头(腳饅頭)	腳饅頭	膝盖(膝蓋)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
结棍(結棍)	結棍	厉害、很、极之意(厲害、很、極之意)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
解厌气(解厭氣)	解厭氣	消遣时光(消遣時光)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
觉(覺)	覺(音告)	醒(醒)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
揩面(揩面)	揩面	洗脸(洗臉)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
拷沟(拷溝)	拷溝	捉鱼(捉魚)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
睏觉(睏覺)	睏覺(音告)	睡觉(睡覺)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
蜡烛(蠟燭)	蠟燭	不识事务(不識事務)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
辣手(辣手)	辣手	厉害(厲害)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
赖四刻(賴四刻)	拉四刻	外来语谐音转语，意最末抬老(外來語諧音轉語，意最末抬老)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
癞蛤巴(癩蛤巴)	癩蛤巴( bo)	蛤蟆(蛤蟆)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
老虫(老蟲)	老蟲	老鼠(老鼠)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
老爹、大爹(老爹、大爹)	老爹、大爹	祖父(祖父)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
老户头(老戶頭)	老戶頭	常来的顾客(常來的顧客)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
老茄、老三老四(老茄、老三老四)	老茄、老三老四	不谦虚(不謙虛)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
老门槛(老門檻)	老門檻	精通事情的人(精通事情的人)	[暂无]	[暂无]	本沪小片	川沙·高行	高行镇志	true	chuansha	chuansha_gaohang	自旧档汇入	2026-09-16T16:01:28+08:00
