vocabulary	originalEntry	explanation	example	pinYin	location	place	source	toggle	whichCounty	whichTown	note	updated_at
恩牢固实	恩牢固实	稳固，牢固。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
恩实	恩实	①坚固。②实足。例：三块一碗面，浇头蛮～。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
儿子	儿子	儿子。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
耳朵洞	耳朵洞	同“耳朵管”。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
耳朵根软	耳朵根软	比喻缺乏主见，容易被别人的意见左右。例：伊～，别人有不同意见，就拿勿定主意。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
耳朵管	耳朵管	耳孔。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
耳朵里听得老茧起	耳朵里听得老茧起	比喻听多了，听腻了。例：喔啃，勿要讲勒，我～则。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
耳朵漏斗	耳朵漏斗	耳垂。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
耳朵旁	耳朵旁	“阝”，双耳旁。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
耳朵心胀	耳朵心胀	中耳炎。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
二房	二房	二儿子家庭。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
二房东	二房东	转手出租房屋的人。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
二婚头	二婚头	第二次出嫁的女子。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
二郎腿	二郎腿	坐的时候将一条腿搁到另一条腿上的姿势。例：两个人坐勒沙发里翘着～，谈山海经。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
二配	二配	再婚。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
二舍	二舍	二女儿。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
二尾子	二尾子	雄性蟋蟀。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
二一添作五	二一添作五	本为珠算口诀。比喻均分，每人一半。例：迭笔钞票弟兄两个人～，分脱勒。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
贰皮糠	贰皮糠	同“青糠”。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发背	发背	脊痈。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发痴	发痴	发疯。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发嗲	发嗲	撒娇。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发踱	发踱	发呆。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发沸滚烫	发沸滚烫	液体滚烫的样子。例：冲泡老红茶一定要~个水。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发尬	发尬	言行越规发威。例：今朝伊得理勿饶人，大～了。尬，读如“夹”。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发艮劲	发艮劲	使出倔强的脾气。例：领导批评伊稿子写得忒慢，伊～勒，勿写好勿吃饭。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发寒热	发寒热	①因病发烧。②喻神经不正常。例：侬瞎讲点啥，啊是～了	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发红蛋	发红蛋	生儿育女发喜蛋，男单女双。传说远古时某女子吃了玄鸟蛋生了商朝祖先契，从此人们生了小孩将蛋染成红色，分发喜蛋表示喜庆。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发火	发火	同“光火”。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发镬	发镬	旧式灶上暖水的铁制小锅。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发脚	发脚	开步。例：伊刚刚～，侬倒来了。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发凚	发凚	同“寒势势”。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发酒疯	发酒疯	因喝酒过量而疯疯癫癫，不能自控。例：伊酒喝多勒就要～，打人、骂人是家常便饭。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发噱	发噱	让人发笑。例：上海滑稽戏最～，看勒大家笑笑，蛮开心。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发棵	发棵	分蘖。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发块头	发块头	长胖。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发牢骚	发牢骚	因心中不满而发泄怨气，说怪话。例：自家屋里勿开心，勒办公室里～，迭伦勿大好。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发冷	发冷	寒颤。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发冷讯	发冷讯	寒流。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发辔头	发辔头	快速地奔跑。例：侬做啥跑得～。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发热度	发热度	同“发寒热”。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发骚	发骚	妖艳作态，调情。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发身	发身	发育。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发神经	发神经	本意指精神病。引申为做事、说话不合常理。例：侬研究生毕业，要到农村去养猪，阿是～。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发水痘	发水痘	病毒性感染发痘状疹丘。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发武	发武	疯得动武。例：痴子～则。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发西风	发西风	刮西北风。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
发芽寒豆	发芽寒豆	把蚕豆用水浸泡、保暖，让其发芽，然后再煮食，有甜味。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
罚咒	罚咒	发誓，赌咒。例：伊对天～，迭辈子再啊勿赌铜钿则。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
帆布椅	帆布椅	用帆布作椅面的椅子。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
番瓜	番瓜	南瓜。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
番茄	番茄	西红柿。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
番麦	番麦	玉米。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
番芋	番芋	红薯。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
翻跟斗	翻跟斗	喻指价格或利润成倍翻番。例：想勿到现在几只臭大蒜个价格要～得勒。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
翻来覆去	翻来覆去	讲话不断重复	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
翻麻将牌	翻麻将牌	以一只麻子(内装黄豆的四方小袋)和五只麻将牌为玩具，先一手将麻子高高县起，一手将五只牌散开在桌面上，然后县一下麻子翻一只牌，侬次将牌翻成横、竖等花样，顺利翻完者为胜。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
翻麦耙	翻麦耙	翻晒谷物的农具。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
翻门槛	翻门槛	变换各种窍门。例：伊做生意会～，所以赚得着钞票。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
翻行头	翻行头	常换新的衣裳。例：现在年轻人讲时尚，常常～，日日穿新衣。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
凡尔盘	凡尔盘	这里指方向盘。英译名。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
烦难	烦难	麻烦，困难。例：我天生五音勿全，叫我去唱歌实在～。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
反抄耳光	反抄耳光	用反手打人耳光，表示凶狠。例：伊怒气冲冲，一个～打得小偷半日讲勿出闲话。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
反犬旁	反犬旁	“犭”，反犬旁。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
反酾酒	反酾酒	反手斟酒。专指为死刑犯行刑前吃断头酒的斟酒方式。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
反捎结	反捎结	不按顺序打的死结，俗称“丫”头结。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
反梢	反梢	翻本，报仇。例：昨日搓麻将输脱勒，今朝要去~	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
反舌	反舌	同“黄伯劳”。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
反胃	反胃	胃内难受欲吐。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
反文旁	反文旁	“文”，反文旁。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
饭单头	饭单头	饭单。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
饭瓜	饭瓜	同“番瓜”。	[暂无]	[暂无]	太仓州嘉定片	嘉定	嘉定方言詞語彙集	true	jiading		自旧档汇入	2026-09-16T16:01:28+08:00
