vocabulary	originalEntry	explanation	example	pinYin	location	place	source	toggle	whichCounty	whichTown	note	updated_at
呼人快（旺）(呼人快（旺）)	呼人快(旺)	人来风(人來風)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
胡吆(胡吆)	胡謠	喧哗(喧嘩)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
花嘴花脸(花嘴花臉)	花嘴花臉	耍花招(耍花招)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
黄花郎(黃花郎)	黃花郎	蒲公英(蒲公英)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
鸡脚骨碌素(雞腳骨碌素)	雞腳穀六素	坐立不定(坐立不定)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
敧(敧)	敧	用筷子挟菜(用筷子挾菜)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
茄山河(茄山河)	茄山糊	聊天(聊天)	[暂无]	ga sae vu	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
假姿假颜(假姿假顏)	假姿假眼	对人对事不认真(對人對事不認真)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
剪(剪)	剪	镰刀(鐮刀)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
搅吵(攪吵)	告抄	打扰(打擾)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
金线路(金綫路)	金雪路	闪电(閃電)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
经扎(經紮)	經紮	讲究(講究)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
锯子(鋸子)	甘子	锯子(鋸子)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
绝虫(絕蟲)	絕蟲	无能(無能)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
克(克)	克	双手捧物(雙手捧物)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
坑坑好(坑坑好)	坑坑好	东西藏好(東西藏好)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
坑棚(坑棚)	坑棚	厕所(廁所)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
睏觉(睏覺)	困告	睡觉(睡覺)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
腊里向(臘裏向)	臘裏向	寒冬(寒冬)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
辣茄(辣茄)	辣茄	辣椒(辣椒)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
郎搭(郎搭)	浪搭	休息、耽搁(休息、耽擱)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
老鬼(老鬼)	老舉	内行(內行)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
老茄(老茄)	老茄	妄自尊大(妄自尊大)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
立垃(立垃)	立拉	在(在)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
沥(瀝)	瀝	路滑(路滑)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
灵清(靈清)	靈清	聪明(聰明)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
搂火棒(摟火棒)	摟火捧	挑拨(挑撥)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
芦水(蘆水)	露斯	芦粟(蘆粟)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
落苏(落蘇)	洛蘇	茄子(茄子)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
麻花郎(麻花郎)	馬花郎	苦菜(苦菜)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
满皱孟皱(滿皺孟皺)	滿皺孟皺	又多又密(又多又密)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
慢慢恁(慢慢恁)	慢慢能	行动缓慢(行動緩慢)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
毛猜猜(毛猜猜)	毛產產	毛估估(毛估估)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
卯朝(卯朝)	毛朝	明天(明天)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
名头(名頭)	名頭	名字(名字)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
摸鱼公(摸魚公)	摸魚公	鱼鹰(魚鷹)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
姆姆(姆姆)	姆姆	姑母(姑母)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
木屑花(木屑花)	木屑花	桂花(桂花)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
奶末头(奶末頭)	奶末頭	最小儿女(最小兒女)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
奶堂(奶堂)	奶堂	我家(我家)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
囡(囡)	囡	女儿(女兒)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
男囡头(男囡頭)	男囝頭	男孩子(男孩子)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
腻疰(膩疰)	膩主	恶心(噁心)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
年常(年常)	年常	年年(年年)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
袅(嫋)	嫋	不要(不要)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
嬲(嬲)	嬲	纠缠不清(糾纏不清)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
捏罔(捏罔)	捏忙	瞎忙(瞎忙)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
弄送(弄送)	弄送	捉弄(捉弄)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
怄周(慪周)	慪周	心境不如意(心境不如意)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
塳尘(塳塵)	蓬塵	灰尘(灰塵)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
破老鸦(破老鴉)	破勞喔	乌鸦(烏鴉)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
欺头皮(欺頭皮)	欺頭皮	丑事(醜事)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
骑脚花胖(騎腳花胖)	騎腳花胖	做事不踏实(做事不踏實)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
起头发花(起頭發花)	起頭發花	出馊主意(出餿主意)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
气苏苏(氣蘇蘇)	氣蘇蘇	心事重重(心事重重)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
气物(氣物)	氣物	废物(廢物)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
牵匀(牽勻)	牽勻	均匀(均勻)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
牵嘴板脸(牽嘴板臉)	牽嘴板臉	做事无分寸(做事無分寸)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
前头壗里(前頭壗裏)	前頭喊裏	过去(過去)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
翘辫子(翹辮子)	翹辮子	人死了(人死了)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
清水(清水)	清世	干净(乾淨)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
恘(恘)	丘	坏(壞)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
恘料作(恘料作)	丘料作	坏人(壞人)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
蛐蟮(蛐蟮)	曲蟮	蚯蚓(蚯蚓)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
趣、出客(趣、出客)	趣、出客	漂亮(漂亮)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
散面(散麵)	散麵	面粉(麵粉)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
啥户荡(啥戶蕩)	啥戶堂	什么地方(什麼地方)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
啥物事(啥物事)	啥墨事	什么东西(什麼東西)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
上勿上(上勿上)	上勿上	生病(生病)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
上昼(上晝)	上晝	上午(上午)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
捎(捎)	捎	动作快(動作快)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
少寻少绝(少尋少絕)	少盡少絕	少极(少極)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
奢遮(奢遮)	蝦齋	会做事(會做事)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
升梢(升梢)	升梢	好起来(好起來)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
升腾(升騰)	升騰	有出息(有出息)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
省点神思(省點神思)	省點神思	少费脑子(少費腦子)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
实奴(實奴)	舌奴	你(你)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
实伊(實伊)	直伊	他(他)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
实伊拉(實伊拉)	直伊拉	他们(他們)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
实㑚(實㑚)	舌娜	你们(你們)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
寿头搭脑(壽頭搭腦)	壽頭搭腦	不聪明(不聰明)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
受枉(受枉)	受枉	倒楣、上当(倒楣、上當)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
竖笠(豎笠)	聚力	伞(傘)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
衰瘏(衰瘏)	灑度	辛苦(辛苦)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
水没(水沒)	水沒	淹水(淹水)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
四作(四作)	四作	四周(四周)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
塌台(塌臺)	塌台	出丑(出醜)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
塌眼(塌眼)	塌眼	难为情(難爲情)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
搨相赢头(搨相贏頭)	塌相贏頭	言语上占人便宜(言語上占人便宜)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
太太(太太)	太太	曾祖父(曾祖父)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
探散(探散)	探散	移栽秧苗(移栽秧苗)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
汤凶(湯凶)	湯凶	消耗量大(消耗量大)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
体泰(體泰)	天他	宽裕、充裕(寬裕、充裕)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
田鸡(田雞)	田雞	青蛙(青蛙)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
听说因果(聽說因果)	聽說因果	听说书(聽說書)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
秃(禿)	禿	水沸腾(水沸騰)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
秃水(禿水)	禿水	开水(開水)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
推扳(推扳)	推板	差(差)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
氽头(氽頭)	氽頭	油滑之人(油滑之人)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
脱卯(脫卯)	脫卯	迟到(遲到)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
挖搭(挖搭)	挖搭	调皮、难弄(調皮、難弄)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
挖思挖骨(挖思挖骨)	挖屍挖骨	千方百计(千方百計)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
外势(外勢)	外世	外边(外邊)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
威旦(威旦)	喂旦	那里(那裏)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
乌苏(烏蘇)	污素	不卫生(不衛生)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
污之念三(污之念三)	污子念三	浪费(浪費)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
吾㑚(吾㑚)	五娜	我们(我們)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
五奴(五奴)	五奴	我(我)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
勿然介(勿然介)	勿才介	原来(原來)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
勿势直(勿勢直)	勿死值	不心甘情愿(不心甘情願)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
勿推扳(勿推扳)	勿推板	好(好)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
瞎乱撞(瞎亂撞)	瞎亂撞	盲目做事(盲目做事)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
狭汆条(狹汆條)	狹催條	身材细长之人(身材細長之人)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
吓邪(嚇邪)	嚇邪	吓得不得了(嚇得不得了)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
闲常中(閑常中)	閑常中	平时(平時)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
现世(現世)	現世	难为情(難爲情)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
线脚(綫腳)	綫腳	针眼(針眼)	[暂无]	[暂无]	华娄小片	奉贤·邬桥	邬桥续志	true	fengxian	fengxian_wuqiao	自旧档汇入	2026-09-16T16:01:28+08:00
